User,Tweets,Tweets_with_Emoji,Race
838601842204508160,2651,788,white
766314955,167,29,hispanic
2508143343,41,39,black
3647329514,1701,911,asian
966758746935488512,0,0,white
119489015,468,89,white
147238009,721,83,white
41370796,590,163,white
367998808,161,1,white
3346826697,668,259,white
479912921,1257,404,black
716724683916386306,31,0,white
598575832,462,63,asian
947627479858012163,0,0,asian
362790820,1448,39,white
884840933526831105,3248,3248,other
361781108,605,224,black
68181186,539,33,black
1293947443,1100,280,white
2352092960,1418,18,hispanic
731508798662316032,938,2,white
717978535,0,0,asian
3311258825,83,48,white
2703924853,0,0,white
955057965806977024,217,94,asian
455709164,0,0,hispanic
4370717716,202,8,white
960476801511272448,0,0,asian
1916899561,0,0,black
881891933668245504,1907,156,asian
904374459640848386,0,0,asian
1073954688,0,0,white
1562050975,10,0,white
793114559200448512,542,91,white
576779773,132,50,white
164771989,661,8,black
946941899973074944,0,0,asian
3018822703,82,15,asian
1330393050,105,33,black
2852633500,23,0,asian
761250319540056064,248,59,white
2371500016,3,3,white
814078747,1296,3,white
2627697850,514,227,black
929800753774059520,0,0,white
1089575575,0,0,white
752961090665844737,0,0,white
345694218,60,36,black
1694685692,114,24,black
120795955,483,61,asian
185689729,58,39,black
902921346,1593,567,white
733276176374890496,1014,616,black
3438374182,1498,26,hispanic
766908506964242432,335,159,asian
373864432,0,0,asian
4772409571,0,0,white
247491825,9,3,white
822458290256769024,0,0,asian
450164005,250,11,white
436413212,81,4,hispanic
2781401520,0,0,white
2742470129,144,34,hispanic
884183089479434240,1650,553,asian
870454266,12,5,white
2896495428,0,0,asian
20323963,1604,14,white
856993890032795648,644,183,white
1435357170,1300,0,white
898817882,2575,2,white
865121940201132032,0,0,asian
838029760508784641,3216,12,asian
729246886226432000,843,222,black
4895952139,2511,117,white
926504181564936192,709,55,hispanic
830937577,171,0,white
956528204,20,0,white
2988991158,1158,184,asian
528100636,69,38,white
3320952612,155,36,asian
3344288685,3226,47,asian
167924630,1205,419,black
873459281856569344,568,15,asian
4389283932,0,0,white
821179375370563586,0,0,white
41447547,2822,329,white
827836536217595904,318,112,white
559720482,660,6,asian
961597390053617665,876,226,hispanic
289421963,267,19,black
143298632,164,4,asian
930593008931676160,77,54,asian
172229903,1976,1007,asian
32718264,812,28,white
740208532679593984,26,1,asian
97706444,440,1,white
918517472097132544,0,0,white
3071504221,175,38,white
2407127251,0,0,asian
1421452902,50,5,white
128976928,0,0,white
851638949634342912,0,0,asian
4721867569,110,32,white
1246453866,859,174,white
2331070052,0,0,hispanic
3325238877,305,19,black
827347415636193280,2912,472,white
501052348,0,0,white
951515375463751681,0,0,white
708944497640480769,34,4,asian
843035174665248770,0,0,asian
741691339780149248,0,0,white
945074173482799104,0,0,white
1895743321,12,0,white
384280726,2729,0,other
430266727,0,0,white
3404585620,410,60,black
914794914071896064,3246,19,asian
1413832538,1059,250,white
785965269281714176,700,40,asian
329736809,650,141,black
42208076,340,99,asian
2924433116,0,0,white
2421062989,2034,40,hispanic
418272706,0,0,black
894965462055792641,0,0,asian
193165881,472,17,white
971360309477654530,0,0,white
959874600325865472,1747,750,white
481916172,0,0,asian
869543376240214016,267,44,asian
714271900374007808,100,91,white
966933050,3066,685,white
860173847722680321,869,111,asian
1344296581,0,0,white
3156911652,0,0,asian
736986450202238978,21,14,white
750177842978287616,0,0,black
934486831487369217,0,0,asian
877094988164759554,563,17,black
314790753,1463,643,white
706076143292686336,0,0,hispanic
2655705775,5,1,white
227342186,246,2,hispanic
1430584286,189,111,other
112597993,1293,301,white
506309815,186,74,black
795936737797124096,1875,58,asian
3504050957,2964,907,white
766060245961572353,778,273,hispanic
2196975988,150,51,white
865319662346752002,1888,385,white
271049342,623,111,white
787068877549236224,379,99,white
1639550988,1747,86,black
886945524795850754,3216,0,asian
775605656,724,6,asian
972814078824583169,0,0,asian
964809984457326592,0,0,asian
2161991322,117,48,black
2584556629,0,0,asian
2251519491,118,23,black
902149014602211329,0,0,asian
38035476,728,0,white
3347794361,636,84,white
839474704679227393,0,0,white
1415843774,41,4,white
826773283,0,0,hispanic
904259893074419712,44,15,asian
769140181,663,521,hispanic
118246390,352,265,asian
966915625137221632,2646,644,asian
424660058,0,0,white
773897821,2528,278,white
2339393324,3262,1,white
955832308854132737,982,247,hispanic
911719301987610625,18,4,white
236089846,0,0,white
1547484030,246,114,white
316399403,1180,326,white
772233362,961,282,white
836198020861542401,262,48,white
973594944060313601,432,75,asian
914986870823641093,0,0,white
1051069057,0,0,white
331899031,955,47,asian
973244003981373440,334,28,hispanic
40039158,5,4,white
896003655358459905,0,0,white
2297478635,284,15,asian
779364751,87,0,white
748570628920328192,0,0,white
1639596025,10,1,white
947251791070138371,2307,908,black
885843128229298176,381,25,asian
920154176826609664,204,59,white
846296420445384705,0,0,white
4608948494,841,0,asian
3311635607,1219,293,white
353553297,621,33,asian
812282820533964803,230,53,asian
954551285017075712,23,14,asian
784355342721306624,0,0,asian
276653333,263,36,white
926953074643603456,14,2,white
1190329308,1077,0,white
433053446,571,59,white
265074616,1318,125,white
882569042,2827,502,asian
938729946486362113,0,0,white
713555618796277760,25,2,hispanic
894828243819220993,385,66,asian
1027666424,0,0,white
968239145326972928,227,5,white
613857962,500,69,white
493099323,158,45,white
195784064,540,310,white
3410035743,1083,740,white
911841355826991104,1806,1304,asian
3185064115,1422,199,black
766441192020115460,12,0,white
886096382355939328,146,38,asian
972349083401596929,0,0,white
4386553455,81,26,white
3234008947,8,1,white
971429337911123969,0,0,black
883826276544524289,1118,66,hispanic
69451632,1071,255,black
582063952,3087,192,white
387380480,123,18,black
370053843,0,0,white
3294622917,1263,221,black
1333071397,0,0,white
954354231766650880,137,21,white
753958834998312960,563,215,white
947759753186422784,1510,0,white
764849728467054592,24,1,hispanic
769469008815022080,2426,605,black
777570423479345152,299,10,white
3370850353,0,0,asian
4900791451,914,140,asian
845454912536248320,448,78,asian
868753073837006848,0,0,asian
970418476463648774,110,20,black
3113757699,83,11,asian
848906150900899840,344,158,white
926103634156253184,2071,413,asian
1123988978,0,0,white
721273049379643392,198,10,white
991867226,40,20,white
2194379258,0,0,asian
940763393610301440,0,0,asian
739019645420765188,0,0,white
924646171129319424,1426,418,white
2916836936,38,0,hispanic
880409802366607360,802,3,asian
896229788087533568,3216,10,asian
537582468,596,5,white
1926538915,0,0,asian
3244203260,1512,73,asian
971342573821464576,0,0,hispanic
831536346569306112,176,49,white
901188410634907648,607,35,black
973815876578312192,0,0,asian
1326741806,632,523,white
881956845253996544,0,0,white
179379926,2363,1452,asian
2441659331,255,49,white
782969502157803520,112,1,white
91034364,0,0,white
470524716,0,0,hispanic
893597486132154368,0,0,white
3504620056,42,1,white
915783066722828288,0,0,asian
731667362219499520,0,0,white
709421247290064896,10,3,white
1404166604,197,75,black
325416444,114,0,white
2154872902,661,3,white
107728004,2381,7,white
885369662438899712,0,0,hispanic
40367314,103,57,white
793838914624557056,399,34,black
731290542,414,68,white
2613178002,2837,463,asian
959385507208740864,3260,1650,asian
1105293121,1684,628,hispanic
4089254655,275,12,black
797639428625887233,37,17,black
579889901,2251,823,black
628752517,48,31,white
3135736373,1466,1044,black
844527337391771649,1902,1203,white
786003600,120,67,white
1528540176,188,81,white
116878926,229,173,white
2577464419,329,40,asian
1890202010,0,0,white
2696070794,2394,1183,black
948066946058149889,780,59,asian
838642835540721666,80,18,hispanic
962498496732344320,0,0,asian
340051684,2348,700,asian
905664969466716160,0,0,white
713291440038801408,158,6,asian
1854619634,0,0,black
833366807650119682,155,50,white
2715333967,793,437,hispanic
2883711484,3,0,white
738869602986381312,110,86,white
714130185306710017,0,0,white
943379842929606656,0,0,asian
823935307900944385,1595,230,asian
3159864650,276,3,asian
106581202,155,55,white
4535655615,830,94,hispanic
891133980682182661,129,5,asian
34516990,293,5,white
1235012874,615,316,asian
283956567,0,0,asian
2831944464,896,210,white
749358439567093760,282,65,white
756657492462010368,46,5,asian
1108167368,616,290,asian
261399202,0,0,black
859114777271992323,0,0,asian
423931710,0,0,asian
2654871886,898,359,black
304439842,101,0,asian
734151114539585536,572,53,hispanic
910401636110966785,3226,405,asian
889119343593869312,1332,248,white
970636713075683329,0,0,asian
112631684,511,152,white
614512589,0,0,white
521610277,7,0,white
56948358,2762,164,white
358108345,3,0,white
911962574215712769,800,426,asian
953202726917128193,224,2,asian
834110719427768321,2291,0,white
452416916,0,0,black
398583719,607,57,asian
798592521869742084,1839,0,asian
3144659938,2765,615,white
764598631936647168,2189,570,asian
4901505539,131,70,black
2766798145,442,120,white
4728572489,1748,360,white
47236714,617,0,white
881489962327314432,460,116,asian
791650536164499456,1384,620,asian
2287084458,402,29,hispanic
2990430588,84,6,black
193132720,432,41,hispanic
960564598263959553,959,155,white
181088638,0,0,white
134988040,2970,87,hispanic
922144156117475328,1228,992,asian
794603183972696064,182,9,white
2831570472,32,6,asian
917821057985327104,0,0,white
162114001,1327,1,white
777062641470697472,1093,44,black
3581894303,85,41,black
918051746,36,14,white
493487893,59,16,black
2677540402,311,66,black
822474642,37,11,black
2467787792,0,0,asian
28718775,264,56,black
478197423,0,0,white
950728364922253312,3140,416,asian
3116879522,0,0,asian
531321817,1401,65,white
728977449560604672,1234,287,black
752169048436273152,896,72,white
900588477577691136,56,3,asian
270479798,793,112,white
3084932501,1016,121,black
326140332,2028,529,white
704887063330562048,0,0,hispanic
865887041413758977,0,0,asian
352006326,440,69,black
3223905686,0,0,asian
936651530647818240,1231,667,black
335904331,1793,295,black
610275748,1707,52,white
236754786,0,0,asian
2716838083,0,0,asian
963158374291558400,2682,536,asian
973804623910842368,200,94,asian
1525426801,1251,84,white
868668558825447425,0,0,black
919423545553203200,3257,0,asian
172558952,1907,1259,asian
379203386,0,0,hispanic
525262660,85,26,other
122500991,481,78,white
972251398170660865,1535,21,hispanic
738705883127898112,0,0,asian
1132497799,325,6,white
870783737717551104,43,6,asian
2815361346,21,5,white
788464119779356676,35,16,asian
379431387,76,1,other
627559781,43,0,white
950755152138526726,1114,525,white
244360818,0,0,white
2546134126,437,17,white
4241476693,15,11,asian
2285259775,364,94,asian
943604643745095681,1058,278,white
958382433900036101,722,24,hispanic
159126810,0,0,asian
713161400668004352,2609,211,black
202503051,0,0,asian
817118882817134592,715,113,asian
897750603803140096,0,0,asian
92569781,559,193,white
170698927,579,253,white
2835053301,2475,1190,black
2907283963,1098,45,asian
3952152382,1909,736,white
721870230,0,0,white
819937530,7,3,white
871338941458202624,3185,578,asian
925611482682765312,40,4,asian
972851554515431424,0,0,asian
890930467993780225,0,0,white
957197096460812289,0,0,asian
915963321261502464,0,0,asian
829700012,0,0,black
3315074867,1182,314,white
3039605763,194,53,white
467802936,0,0,white
49800883,861,58,black
36064015,787,394,white
2530339261,879,305,white
4852824792,464,28,asian
2259467815,40,13,white
930878430400331776,274,4,black
960279074647179265,2484,135,white
926549565184069633,16,1,black
2535692465,1334,124,white
718437656376582144,0,0,white
948741155327426561,0,0,asian
800536526589263872,285,111,hispanic
893509257798324226,263,9,white
906643827393359872,39,3,white
1553163805,154,44,white
65962916,275,74,white
250039715,0,0,white
146941639,0,0,black
790943311498477568,1002,66,white
2809423941,293,6,white
33815054,40,0,white
214692620,171,54,white
715708560148049921,172,109,asian
541454914,632,89,asian
960791200692350976,1142,779,asian
98387226,85,1,white
52846874,686,18,black
783602575463419904,0,0,asian
3246569938,0,0,white
179169257,43,12,white
2956991840,0,0,asian
2489526590,0,0,asian
966429579199111171,112,27,white
813916166783696896,163,20,white
762210399378927616,0,0,hispanic
2168528589,248,165,black
2381033502,192,9,white
451533323,0,0,hispanic
192554499,600,356,white
950001152506068992,0,0,white
422609388,1187,195,black
360794603,208,10,white
770059003124674564,198,24,black
723998025090215936,1138,36,black
37263033,2792,317,white
777497018398679040,424,10,asian
3346855348,0,0,asian
919357758,572,0,black
798773973349584898,372,5,asian
938637977097400320,1524,83,asian
796544214410625024,0,0,white
879183499453898752,0,0,black
1706382482,96,39,white
2173209396,209,12,hispanic
3212786991,1143,359,black
4210789334,713,80,hispanic
908112893903749120,95,10,asian
4435809193,134,60,white
745599797621559296,440,212,black
1652046062,1226,730,black
38072269,108,58,black
950042089789640705,0,0,asian
962358003063128069,7,2,asian
20595440,948,107,white
3303340600,105,11,white
175858633,2069,157,black
785524892355657729,0,0,white
838082205423439873,85,31,white
720429075500822532,283,19,white
898265180542558208,0,0,white
4630473015,1066,447,white
62897786,0,0,hispanic
846198261459402752,146,20,white
965767053859631104,63,24,white
4105965495,219,129,black
3392357645,231,7,white
818302259410911233,287,51,asian
427409653,2745,543,white
886753338674618368,352,62,white
973415099762229249,0,0,white
826579122524712960,56,4,white
2544236338,622,43,asian
709917662,282,15,asian
867508485222797312,268,28,white
327627622,513,148,black
965588642239574017,59,48,other
312131297,0,0,white
879459397,58,57,white
1438284260,119,21,white
1961353740,164,49,hispanic
744372589703761920,428,146,asian
934009438620475392,0,0,asian
355926094,0,0,asian
912232184144027648,1203,55,asian
911544285241032704,1,0,asian
1735356043,0,0,black
921375264436715520,0,0,asian
3051386269,0,0,black
952886997030395907,950,120,asian
901212463210807297,1116,154,hispanic
828272652674555904,0,0,white
2696102557,254,76,white
713431977890701312,0,0,asian
3317868840,2675,0,asian
725504921035018240,1617,654,hispanic
857181776,122,76,black
1418072965,0,0,white
3303403086,0,0,white
837300712023339009,1156,3,asian
3166324579,1151,60,asian
363846574,6,0,white
2442805711,98,26,white
2992763964,2612,247,white
912263413031505921,3230,0,asian
2790349520,0,0,white
217523163,398,71,black
904258450347122688,0,0,asian
3115155521,54,17,white
3256318514,105,60,hispanic
963637842630119424,0,0,white
257690026,353,78,white
2593646485,981,322,white
175587858,296,106,white
930407244801359872,0,0,asian
2564049633,2,0,white
3306631541,19,12,white
188687979,1399,354,black
3181198915,453,280,black
836116564915044353,1371,123,white
2763756189,1422,236,hispanic
967994849809940481,0,0,asian
884682663197458432,0,0,asian
939956872303476741,517,32,asian
513407249,161,17,white
708938442814652416,0,0,white
552336059,758,13,hispanic
199997273,0,0,asian
913817191048347648,12,2,asian
786709266,388,89,black
22709282,135,4,white
925546121912451072,870,1,asian
1476673394,470,2,white
2524350234,3023,392,white
901309823463051264,197,7,white
448600491,0,0,white
558432478,31,3,white
412633733,160,141,white
900002441428516864,269,9,asian
964945225725562880,127,45,asian
1594492849,6,1,white
2228843055,47,8,black
769428145564815360,2401,870,asian
3386051326,2955,222,white
2440679473,0,0,asian
926950987012681728,0,0,white
768939723628904448,412,102,white
966077025558638593,0,0,white
796752913,278,15,white
1377686988,0,0,white
2735928122,3040,644,white
105635556,242,27,black
894698856356749312,1542,839,hispanic
815342155006963713,229,18,white
2507834546,0,0,white
49310142,2026,116,white
952521763539230720,23,1,asian
567066974,2,2,asian
819971542851485696,1326,160,white
934932287627575296,0,0,asian
910334261466603521,0,0,white
30503170,32,9,white
1626543776,332,113,white
895810273323302913,77,55,asian
1710178682,4,0,other
382531280,174,18,asian
422876991,139,3,white
511668153,0,0,asian
721675022788608001,310,10,white
959019638330920960,789,460,white
384520924,2316,421,asian
561193185,83,33,white
397749897,93,3,asian
805727056470405120,0,0,black
882807437992046594,1004,177,hispanic
791622221219463168,2250,169,hispanic
300365751,53,40,black
3111222377,0,0,asian
325207006,0,0,black
973063674981224448,0,0,hispanic
573995223,104,0,hispanic
392155208,0,0,asian
128853818,179,70,black
848408562229428226,379,24,asian
40742765,661,310,black
609223945,1494,288,white
800996536851296257,226,70,white
965179393436979200,0,0,white
414765027,427,170,black
3288905251,0,0,asian
16059033,816,43,white
964539521487351808,189,32,hispanic
2838780870,0,0,white
4826414385,353,5,white
4904147654,1730,317,asian
6083342,2517,146,white
943762612524695552,3147,1015,asian
60135816,0,0,white
539699081,1327,0,white
889992619127918592,0,0,black
770994692368371712,1260,180,asian
1662141835,516,124,asian
33662187,827,50,white
1257486463,0,0,white
809256016621670400,0,0,asian
374594153,1300,273,white
130628253,588,31,hispanic
330230690,548,137,black
16030327,3224,4,white
2366658815,3022,58,asian
3191325351,471,43,other
3285984872,0,0,white
256020259,55,1,asian
744247125735792644,296,62,hispanic
917129554073972737,0,0,white
2198347379,671,271,black
1578948896,97,8,white
62178912,129,0,asian
813240564887891968,0,0,asian
883139602931961857,67,17,hispanic
952338477047336960,11,3,white
1630971936,195,4,white
485437861,1034,0,white
957654488742969346,1121,604,asian
1381239006,1464,342,black
757256352,139,75,white
2474678252,32,9,white
341333246,29,3,white
1589805936,19,6,white
922455926233120768,19,2,asian
610842353,0,0,asian
898601442453356544,2916,585,white
384953971,80,21,white
953070389537714176,535,91,black
737621970,1159,643,black
2342910841,0,0,asian
3276088537,0,0,asian
2915012174,66,19,black
3756809057,0,0,black
366866067,282,57,black
967943838709895168,35,35,white
969673558053056512,176,144,black
18149800,1175,191,asian
471516700,164,60,asian
870807898363879425,0,0,asian
2657545585,236,75,white
2471598395,1535,200,white
212085490,1046,542,black
3317298139,0,0,white
910315698181885952,600,253,black
818269571023011841,2338,965,white
222847477,3267,1,asian
786022594772205572,0,0,asian
3402981856,95,27,white
4845715095,259,8,black
1600858878,0,0,white
4235597905,0,0,asian
446402558,262,3,white
36732714,0,0,black
4068555947,199,12,white
869524402186076160,3216,0,asian
2282220379,180,60,white
824760149269168130,897,115,white
291393278,251,46,white
46448730,305,28,white
226426787,556,8,white
2566382449,0,0,asian
1908087882,0,0,asian
721764847394762752,757,67,white
2432117432,0,0,asian
90606919,0,0,asian
163680149,1117,588,hispanic
769582870671220737,0,0,white
1894767126,1356,318,white
394483602,0,0,white
884778679871713281,0,0,white
759482891130789888,420,52,asian
845889512098037760,4,0,asian
774744277318569984,3181,394,hispanic
951142923395125248,0,0,asian
7663372,385,281,white
110725855,0,0,white
879128901359988736,0,0,black
3003820438,0,0,white
617709521,20,11,white
383999426,2570,8,white
27015235,815,225,asian
4705788754,208,166,white
751074934198337536,2351,1386,white
571459933,592,83,hispanic
1037544504,12,11,white
162534536,1057,130,white
925227137761726464,0,0,hispanic
768328671337775104,353,273,black
225188002,141,20,white
60245489,135,68,white
1167943640,826,24,hispanic
316970099,0,0,white
333639557,62,0,white
733666241894735872,301,2,asian
445623115,179,1,asian
783559303839883264,1918,459,asian
949024218980773888,174,19,white
185950890,68,11,white
973008410558918656,278,196,asian
934390736505651200,0,0,asian
2807660537,42,21,white
53945204,0,0,white
917788193805733888,719,129,black
1358671123,2,0,asian
822100824,990,48,white
1622403817,0,0,white
912933530442776576,3221,0,asian
448477062,166,25,hispanic
731937860652146689,0,0,other
2423988772,83,5,white
486635283,425,12,white
4427858655,220,24,white
4406358279,1658,11,white
601524089,0,0,white
814242112040366080,0,0,asian
2214065179,1555,0,asian
264473522,1108,110,hispanic
49422159,456,55,white
966940074544840704,2323,2322,asian
3250910282,938,105,white
1680360860,4,0,white
302853479,770,44,white
755027229562724353,42,2,asian
895428382850252801,931,17,white
2189372287,99,15,asian
188305731,317,99,white
2382186104,3219,2656,asian
3079177109,1288,4,white
407526767,346,84,white
3838063726,65,15,white
1118268691,0,0,white
956754647238156288,0,0,white
2516821647,1771,30,white
2591774282,6,1,hispanic
164908076,1,1,white
818433684403580929,0,0,black
881517533450297350,0,0,asian
927535459856773120,31,10,hispanic
2877306455,931,87,white
2314359140,97,4,white
15704888,2825,46,white
719224582171852800,0,0,asian
787994213220659200,0,0,asian
930684637,211,18,white
936561035456245760,181,47,white
817949541437677569,979,235,white
46002605,1,0,white
233092308,49,3,white
968597851080216577,30,27,hispanic
561972969,38,1,asian
816222513990504448,0,0,asian
973904834486206470,0,0,asian
769693490892660738,1373,39,black
535895931,120,55,white
2462313299,2039,632,hispanic
2846627071,3104,53,white
814952747405549568,788,396,black
103686496,307,84,black
179315223,462,128,white
740778510302752769,134,14,asian
577061399,301,53,black
728291004,155,114,black
898865395586785280,0,0,black
959258760265981953,1823,580,asian
2984515491,0,0,asian
3179931366,195,34,white
789206323,135,9,asian
792443739901927425,880,498,white
2391971623,268,3,white
853383490955620352,716,716,white
2938566294,71,46,white
2682527112,414,24,asian
336405349,78,21,black
866571515889725440,24,2,asian
832250714810359809,207,10,white
928305607,116,7,white
2518507038,40,8,white
4387688685,0,0,white
545779664,0,0,asian
95115445,3251,15,black
810119827172032512,0,0,white
3195464132,762,619,white
18371238,199,25,white
815150687969415169,812,246,black
3572623997,71,11,white
856177877850570752,0,0,asian
706861538,1481,0,white
16980261,0,0,other
32330232,2552,368,black
2560802168,1037,68,asian
2316054260,841,0,white
826408769861124096,0,0,white
888669552657088512,2080,53,asian
775667188007141376,2157,62,white
350846016,1139,1137,hispanic
838036075620761604,646,308,white
2875285147,19,2,white
921131502099873792,28,5,asian
848131320454668288,6,0,hispanic
363322414,0,0,asian
2986931917,174,5,white
824151114979409921,19,4,white
504492270,213,31,white
19892990,186,104,hispanic
709390020293951492,65,0,asian
740935724732669952,0,0,white
773008980025245696,0,0,asian
765200271836258304,822,249,asian
1709311027,800,257,white
2423725190,456,57,black
593128975,908,275,black
920398207481413634,151,81,white
610933129,145,56,white
894029598102388736,3239,0,asian
879615895311597569,0,0,asian
2499296844,593,436,black
2279714903,438,159,white
936813572,0,0,white
701843098842886144,289,56,white
358789268,83,27,white
1696855560,410,102,asian
246510962,37,20,black
796219863861587969,505,307,asian
963082033714094080,0,0,white
3421801845,0,0,black
2663633341,1063,302,white
855107787424235522,290,1,white
872672290005164032,0,0,asian
2783943705,379,115,black
948221520689750017,0,0,white
374072283,0,0,asian
2292655554,0,0,asian
176963275,2728,172,white
1518026444,37,0,hispanic
236554227,24,12,white
970815392,0,0,asian
933824173658525697,520,110,black
1537867130,136,66,white
1058387737,1473,95,white
2391576061,31,18,white
2167054035,1064,134,black
207941129,1706,840,black
2978998174,83,5,white
311734291,2095,1261,white
432290779,941,71,asian
973775238919049216,0,0,white
961434007006101504,165,0,asian
922465105245114371,1496,75,asian
793999299872964608,318,46,black
246214157,48,32,white
818507009410535426,0,0,asian
1053384438,1075,341,white
1046958876,2506,1,white
948050778186551296,1073,194,black
112405794,1344,670,white
749679199,557,9,white
2386916467,240,69,asian
356498960,73,5,white
3605774539,0,0,asian
959993443484295169,0,0,asian
862573324097830912,73,52,asian
1965612534,452,48,white
1366119343,674,489,white
796358439840559104,5,0,asian
922052240113831936,540,77,white
4898191315,0,0,white
2413795609,652,633,asian
211536372,0,0,white
2578590724,307,139,hispanic
926820406736052224,12,0,hispanic
888801965886644225,112,28,black
230970608,525,190,black
355788384,0,0,hispanic
915407240,1470,167,black
86775396,2295,711,white
423404229,0,0,asian
2362682922,471,23,asian
713349668059480064,83,28,asian
594929442,1529,610,black
2157757360,0,0,asian
956184557484613632,2,1,asian
888342159899860992,3216,0,asian
1316148114,0,0,asian
935864001635876865,84,19,asian
296031125,189,26,white
3141100956,0,0,asian
875570594992971780,1223,95,white
968364763431559168,0,0,white
2833085160,0,0,asian
1234399411,0,0,other
782354451126452225,1426,0,white
2685515209,607,72,asian
2714263165,0,0,white
38672579,1651,0,asian
759732688135688193,0,0,white
710633775709851648,0,0,black
2441218139,43,33,black
862824695607025664,1410,282,white
817889764439392256,0,0,white
456152429,1182,621,white
918808819102310401,0,0,asian
939781903690936320,1756,100,asian
1280597148,198,38,hispanic
43471484,474,420,black
3282860713,0,0,other
937554826052886528,198,107,white
866385394102939648,728,336,white
3192306973,0,0,asian
3238272751,836,207,black
955341078,20,1,asian
955743764873601024,1384,199,white
740280066727239681,3076,253,asian
848915114468290562,0,0,white
1936958756,3263,0,asian
1422274189,274,65,black
289012553,1543,51,hispanic
956841314611617792,0,0,white
1483163215,11,3,white
41603960,645,8,white
1058361020,432,13,white
462958866,24,2,white
448894785,2002,354,hispanic
1360460588,2054,54,white
554386364,837,21,asian
2920431736,1416,764,white
56342183,54,21,white
945465113934532609,2262,377,white
230121068,240,162,white
74126267,43,2,white
4861720469,1019,79,white
3129613674,561,6,white
2891510368,0,0,black
923562195673284608,0,0,white
76665246,1273,40,white
555870227,16,9,black
2379518203,3258,2,white
882190475268022273,12,2,asian
771239174,90,2,asian
2367442465,34,7,white
771498062,322,260,white
832870187607085056,1120,155,asian
834098707,11,1,white
738441629883846656,464,223,white
972696407080550400,0,0,asian
1273147711,122,13,black
2369332701,116,97,white
453026554,160,96,white
739045328783958016,282,41,hispanic
3323089073,1133,122,white
973064153144307712,873,95,asian
833486714874245120,214,26,white
960679281188917248,609,511,black
459766231,247,221,black
247489180,254,18,white
958363096367562752,149,39,asian
3338135594,325,206,white
853670178768515074,35,35,white
2384610859,1801,1131,hispanic
3300080278,32,0,white
919209292674220032,317,70,asian
716634781883232256,19,7,white
811819846614667264,1,0,asian
835200901493239808,294,32,white
844546352688304130,552,0,black
730800542708957184,0,0,asian
918598335040286720,0,0,white
3031798718,1039,152,asian
264530834,960,247,white
154889631,542,428,asian
2888442115,0,0,asian
66264141,0,0,black
333511195,115,25,white
2480091102,1328,679,white
1278803269,40,0,black
3515549784,0,0,asian
803470596,173,16,white
2669704712,7,2,white
943636508,1555,284,asian
1547878926,1169,477,asian
2207013013,973,217,asian
227697375,155,112,white
824091062,1056,20,white
1077831584,0,0,white
864698742795943936,9,6,asian
973598716295831553,3,0,white
215736272,0,0,white
914905705777262592,0,0,asian
1671730603,76,2,white
708958842982408192,0,0,black
954587545576161280,79,1,asian
962945590937124864,0,0,asian
4691799739,0,0,white
127715165,176,14,white
787375401383452673,407,64,white
526833943,2519,524,white
2790581261,1154,501,black
2461833626,1661,438,asian
568649840,1365,566,black
75347149,620,121,white
3436840995,76,46,black
470045881,343,75,asian
307166838,0,0,asian
1563486546,0,0,white
1609066356,394,379,asian
3187954328,0,0,white
3063744621,7,6,white
914568283075993600,92,53,asian
899955263137918976,243,9,white
703167308089282560,24,11,asian
818067608754790402,437,24,asian
951576687736770565,9,3,other
906700700167622657,1593,464,black
889210505801474049,6,4,white
944175270495444997,49,35,white
48351889,96,28,white
199781355,121,5,white
779325402,1823,52,black
2302451149,0,0,asian
973074486290407424,0,0,asian
2796485922,536,57,asian
526955392,329,38,asian
801378538649624576,2023,93,asian
820762000775151618,109,33,white
466691332,0,0,white
94600100,5,0,white
499994139,1275,134,hispanic
2773044754,1732,118,black
957056371714740224,0,0,asian
609794697,202,76,asian
775744272767254528,37,5,white
938476896890826752,364,49,asian
774302742340706304,1663,107,asian
864183752242724864,476,224,asian
501236820,74,15,white
906741916833689601,0,0,asian
1159331978,0,0,white
908167107090812928,0,0,white
1902033834,4,0,white
298470465,15,0,asian
831946423956602883,0,0,white
816849739715117056,38,15,asian
22119993,108,3,white
2320452068,51,0,white
963487276411117569,238,154,black
920980167425536000,242,28,white
366321423,1271,266,hispanic
2325041437,759,260,asian
936290905618649088,138,4,asian
2623291025,85,13,black
105811887,338,9,white
546470792,0,0,black
109728213,301,16,white
736644583,332,107,white
423878208,177,45,white
947447414302040066,0,0,white
2841213238,967,75,hispanic
943782091170418688,882,150,black
3515830882,64,8,white
196158835,2454,488,black
285545091,232,21,white
701632431531622400,124,4,white
2544405476,548,64,white
3262838815,167,8,asian
521966122,0,0,black
2991098155,36,1,asian
957566594506416129,2208,71,white
46958570,394,29,white
797050153991450624,21,5,asian
4489068982,465,158,black
522030624,132,12,asian
955728506,0,0,white
952739884036337665,18,13,asian
15763704,140,30,black
24872862,1383,68,white
2848254045,0,0,hispanic
2608886488,6,0,white
756089299125276672,1,0,white
2418332028,1412,296,white
81711259,0,0,white
959937003922976768,305,87,asian
413117014,1125,644,black
299609128,49,0,white
726599876176392193,293,120,black
786883280276627457,1582,82,asian
179329707,539,40,hispanic
910241943111835648,132,52,white
23639829,279,16,white
2297825781,301,215,black
955872485500735488,0,0,asian
370285911,228,41,white
555101244,0,0,asian
188032439,0,0,white
533252254,386,360,asian
29145061,1,1,white
